"","species_short","date_time","qr_code","tree_id_fallback","gps_latitude","gps_longitude","gps_height","DBH","TreeID","species_label"
"1","BE","2025/03/05 13:38:01.635","https://dt.unr.uni-freiburg.de/mathisle/367",NA,47.884878985,8.08824340333333,1046.494,0.21963,367,"10 Beech (Fagus sylvatica )"
"2","BE","2025/03/26 16:32:10.716","https://dt.unr.uni-freiburg.de/mathisle/515",NA,47.8847184666667,8.08840696,1046.463,0.30876,515,"10 Beech (Fagus sylvatica )"
"3","BE","2025/03/05 13:41:49.615","https://dt.unr.uni-freiburg.de/mathisle/405",NA,47.8847681266667,8.0877728,1052.428,0.17189,405,"10 Beech (Fagus sylvatica )"
"4","BE","2025/03/26 16:34:52.205","",0,47.8846843133333,8.08841472166667,1046.248,0.21327,NA,"10 Beech (Fagus sylvatica )"
"5","BE","2025/04/13 14:40:46.945","https://dt.unr.uni-freiburg.de/mathisle/830",NA,47.8842755683333,8.08901370166667,1051.055,0.10504,830,"10 Beech (Fagus sylvatica )"
"6","BE","2025/02/12 13:48:59.600","https://dt.unr.uni-freiburg.de/mathisle/162",NA,47.8850328733333,8.08785855333333,1036.37,0.2069,162,"10 Beech (Fagus sylvatica )"
"7","BE","2025/04/10 13:36:03.991","https://dt.unr.uni-freiburg.de/mathisle/674",NA,47.8844755266667,8.08899702166667,1055.404,0.07003,674,"10 Beech (Fagus sylvatica )"
"8","BE","2025/04/13 14:38:30.874","https://dt.unr.uni-freiburg.de/mathisle/828",NA,47.8842901816667,8.08901994333333,1050.667,0.07003,828,"10 Beech (Fagus sylvatica )"
"9","BE","2025/04/11 14:22:48.413","https://dt.unr.uni-freiburg.de/mathisle/767",NA,47.8843521533333,8.08821156666667,1055.067,0.08276,767,"10 Beech (Fagus sylvatica )"
"10","BE","2025/03/05 13:48:05.809","https://dt.unr.uni-freiburg.de/mathisle/408",NA,47.8847833916667,8.08791272166667,1047.202,0.17189,408,"10 Beech (Fagus sylvatica )"
"11","BE","2025/04/13 14:24:20.156","https://dt.unr.uni-freiburg.de/mathisle/817",NA,47.8843386883333,8.08877555833333,1050.844,0.08594,817,"10 Beech (Fagus sylvatica )"
"12","BE","2025/03/26 10:48:23.372","https://dt.unr.uni-freiburg.de/mathisle/467",NA,47.8847877766667,8.08835667166667,1053.191,0.07958,467,"10 Beech (Fagus sylvatica )"
"13","BE","2025/02/07 14:08:29.500","https://dt.unr.uni-freiburg.de/mathisle/78",NA,47.885141685,8.08796874833333,1041.515,0.07958,78,"10 Beech (Fagus sylvatica )"
"14","BE","2025/03/27 10:42:50.139","https://dt.unr.uni-freiburg.de/mathisle/541",NA,47.884669645,8.08844052166667,1047.215,0.23555,541,"10 Beech (Fagus sylvatica )"
"15","BE","2025/03/26 16:15:41.184","https://dt.unr.uni-freiburg.de/mathisle/513",NA,47.8847471883333,8.08848212833333,1046.404,0.07639,513,"10 Beech (Fagus sylvatica )"
"16","BE","2025/03/27 10:20:34.744","https://dt.unr.uni-freiburg.de/mathisle/534",NA,47.8847209433333,8.08817663833333,1050.154,0.10982,534,"10 Beech (Fagus sylvatica )"
"17","BE","2025/02/12 11:42:50.367","https://dt.unr.uni-freiburg.de/mathisle/135",NA,47.8850454983333,8.08842211333333,1039.839,0.10186,135,"10 Beech (Fagus sylvatica )"
"18","BE","2025/03/27 10:57:00.952","https://dt.unr.uni-freiburg.de/mathisle/545",NA,47.884694185,8.08875556166667,1041.552,0.08913,545,"10 Beech (Fagus sylvatica )"
